Gym Id,Gym name,Gym latitude,Gym longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Caffetteria Al Salam,44.498798,11.350818,Mediterranean Restaurant
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Moustache,44.498138274050454,11.349274997679737,Cocktail Bar
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Estravagario,44.50159262632417,11.3522149598582,Vegetarian / Vegan Restaurant
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Cento3cento Veg,44.498654868901625,11.350813203010832,Vegetarian / Vegan Restaurant
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Gelateria delle Moline,44.49842,11.34687,Dessert Shop
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Lortica,44.498879316022034,11.349626908138854,Wine Bar
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Accademia delle Belle Arti,44.49835834039262,11.352895255122663,College Arts Building
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Va Mo Lá,44.49815754275675,11.347478329654304,Food Court
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,BOtanique,44.499931326174696,11.354571891999498,Music Venue
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Antica Stuzzicheria,44.50001603296969,11.350694464956856,Pub
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Cremeria Mascarella,44.49895133521082,11.349705359101929,Ice Cream Shop
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Opera Caffè e Tulipani,44.498990221618065,11.346622252766432,Coffee Shop
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Modo Infoshop,44.498830106416854,11.34961049175354,Pub
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Trattoria Pizzeria Belle Arti,44.49765,11.34973,Pizza Place
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Bombocrep,44.497920647879326,11.347950978869068,Dessert Shop
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,la Bottega dei Portici,44.501893,11.344728,Deli / Bodega
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Forno Pallotti,44.5002,11.34914,Bakery
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Cantina Bentivoglio,44.49812512655079,11.349273054286916,Jazz Club
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Ristò Pallotti,44.50025,11.34828,Diner
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Le Stanze,44.498045406646284,11.34775828080001,Cocktail Bar
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Taj Mahal,44.498454,11.347078,Indian Restaurant
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Trattoria del Rosso,44.49869,11.34613,Emilia Restaurant
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Museo delle Cere Anatomiche,44.498678687434754,11.354584693908691,Science Museum
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Trattoria Annamaria,44.49765612672851,11.349294947143663,Trattoria/Osteria
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Piazza VIII Agosto,44.50037152760662,11.344899329976508,Plaza
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Scout,44.49972,11.34523,Clothing Store
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Il Buco,44.50417279130723,11.353957572595096,Rock Club
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,caffe letterario notturno sud,44.501839,11.350306,Café
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,il Panino,44.50293456902029,11.34440082491037,Sandwich Place
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Parco della Montagnola,44.50200487069356,11.345411632362346,Park
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Ristorante I Portici,44.50201481952493,11.344936337041213,Italian Restaurant
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Palestra del Borgo,44.50188098936126,11.350479787962705,Gym
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Vanity Cafe',44.50155959007561,11.344547600235197,Café
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Dynamo - la Velostazione di Bologna,44.50353548224798,11.34503758216241,Bike Rental / Bike Share
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Piadineria Sole Luna,44.50059935935459,11.347140551971721,Piadineria
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Albergo Pallone,44.50119161997441,11.347523192428362,Hotel
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Medical Center
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Porta Mascarella,44.50245941779838,11.35316206283715,Monument / Landmark
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Freakout Club,44.504625,11.353151,Music Venue
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Turkish Delight,44.499938730293394,11.34974164992707,Falafel Restaurant
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Pane Vino e San Daniele,44.500757348051636,11.347943958924597,Friuli Restaurant
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Bar Lady Violet,44.49986327602879,11.350639498880073,Café
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Emergenza Tesi,44.500534,11.351249,Paper / Office Supplies Store
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,4VialeMasini Design Hotel,44.50445323328452,11.347276731432926,Hotel
4c4ffe2f2ba0ef3bf86746e8,Palestra del Borgo,44.50188098936126,11.350479787962705,Ristorante ai Portici Bologna,44.501913,11.344690466666668,Italian Restaurant
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,Il Dolce diVino,44.48008,11.38341,Café
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,Osteria Vini D'Italia,44.48078258562769,11.382240021299499,Winery
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,Malt And Hops,44.478967,11.386229,Pub
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,Yoshi Ristorante Giapponese,44.478776,11.386582,Japanese Restaurant
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,Cinema Fossolo,44.482542,11.388591,Movie Theater
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,tigotà,44.480939331940974,11.388391913343263,Cosmetics Shop
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,Bodyline Fitnessclub,44.482189,11.388205,Gym / Fitness Center
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,MaVáLà,44.48300779475726,11.39367241632182,Restaurant
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,Conad Fossolo 2,44.4814963,11.3898317,Cheese Shop
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,ristorante il bitone,44.479834,11.383876,Italian Restaurant
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,Centro Commerciale Fossolo 2,44.48135341911832,11.389653270294339,Shopping Mall
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,Fermata allende,44.48241108654947,11.38532612039467,Bus Station
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,Pub Mi Vida,44.477988945638224,11.3885131899598,Pub
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,Pasticceria Levante,44.47988,11.38407,Dessert Shop
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,"Parco ""Due Madonne""",44.48111,11.393347,Park
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,L'Isola dei tesori,44.478037,11.388735,Pet Store
4d8a1d48bc848cfa1612d22b,Bodyline Fitnessclub,44.482189,11.388205,Fermata Bitone,44.47917453353324,11.383732438188938,Bus Station
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Trattoria Bertozzi,44.49531,11.3195,Mediterranean Restaurant
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Martial Arts Dojo
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Pizzeria al Tavolaccio,44.495209514040326,11.318463713487812,Pizza Place
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Virtus Tennis,44.49333313784962,11.316939408090537,Tennis Court
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Trattoria del Ghiottone,44.49513939566256,11.317197100016624,Italian Restaurant
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Osteria Cannone,44.49526241129347,11.318769789445208,Restaurant
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Gelateria Natura Sì - Biogelateria,44.4954547563018,11.3146016886728,Ice Cream Shop
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Naturasì,44.49524936905177,11.314641655973052,Supermarket
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Giardino Vittorio Melloni,44.493137556378066,11.320605171692542,Park
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Eh Già!,44.49690486981129,11.31573612086901,Café
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Bononia 189 A.C.,44.49756641008899,11.31307164747935,Pub
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Bar Pasticceria Venezia,44.49539826132458,11.321678294572743,Café
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Coop,44.4937176164516,11.312858300154021,Supermarket
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Miyabi,44.49435,11.313,Japanese Restaurant
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Bar Stadio,44.49475810386826,11.314503682860115,Bar
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Fitlife,44.495262871527835,11.316575309183696,Gym
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Profumeria Raggi,44.49541370440983,11.319431875369375,Cosmetics Shop
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Lloyds Farmacia,44.49379140927871,11.313002198541376,Pharmacy
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Giardino Vigili Del Fuoco,44.494992327339816,11.311698824858295,Park
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Chiosco Blu,44.49199000086937,11.312978267669678,Ice Cream Shop
515df4f4e4b0510b05537a4a,LaCadeMia - Capoeira Angola Palmares Bologna,44.49521199257209,11.316583156585693,Piazza Della Pace,44.49253552737039,11.311814292331912,Plaza
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Breaking Toast,44.499886329106346,11.349873064939654,Sandwich Place
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Gelateria delle Moline,44.49842,11.34687,Dessert Shop
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Trattoria La Montanara,44.4988678857353,11.345626304614777,Italian Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Va Mo Lá,44.49815754275675,11.347478329654304,Food Court
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Moustache,44.498138274050454,11.349274997679737,Cocktail Bar
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Baracca e Burattini,44.49949328523524,11.351194054325122,Café
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Opera Caffè e Tulipani,44.498990221618065,11.346622252766432,Coffee Shop
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Alessandro Distribuzioni,44.502706682323804,11.350590170232248,Bookstore
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,La piccola Venezia - Finestra Sul Reno,44.49860500120059,11.345318483774998,Scenic Lookout
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Caffetteria Al Salam,44.498798,11.350818,Mediterranean Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Lortica,44.498879316022034,11.349626908138854,Wine Bar
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Cento3cento Veg,44.498654868901625,11.350813203010832,Vegetarian / Vegan Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Naama Cafè,44.49781565231447,11.346256821842694,Coffee Shop
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Jukebox Cafe,44.497297414296426,11.347512355084264,Burger Joint
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Dopa Hostel,44.499424953631106,11.351309659242727,Hostel
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Ristorante Donatello,44.49923,11.34459,Italian Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Pasticceria Dell'arte,44.49753586893765,11.348797304260874,Café
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Bombocrep,44.497920647879326,11.347950978869068,Dessert Shop
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Cremeria Mascarella,44.49895133521082,11.349705359101929,Ice Cream Shop
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Orto Botanico,44.49968239686116,11.352944439692672,Garden
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Forno Brisa,44.500295,11.342909,Bakery
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Modo Infoshop,44.498830106416854,11.34961049175354,Pub
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Il Piatto Rotto,44.498938082580416,11.345652487016407,Italian Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Trattoria del Rosso,44.49869,11.34613,Emilia Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Asia Mach,44.50139788739467,11.352085993967457,Supermarket
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Taj Mahal,44.498454,11.347078,Indian Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Trattoria Oberdan Da Mario,44.49834,11.34634,Trattoria/Osteria
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Le Stanze,44.498045406646284,11.34775828080001,Cocktail Bar
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Osteria dell'Orsa,44.497097,11.347539,Trattoria/Osteria
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Camera a Sud,44.496400052265045,11.347093056698165,Wine Bar
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Trattoria Pizzeria Belle Arti,44.49765,11.34973,Pizza Place
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,To Steki,44.49675919738638,11.349740065629547,Greek Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Teatro Comunale,44.49660127897029,11.35039241919497,Opera House
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Cantina Bentivoglio,44.49812512655079,11.349273054286916,Jazz Club
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,la Bottega dei Portici,44.501893,11.344728,Deli / Bodega
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Caffè Rubik,44.496821,11.347277,Café
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Pizza Casa,44.497473128651706,11.348197495390846,Pizza Place
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Galliera 49,44.50028319150133,11.34307686235477,Ice Cream Shop
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Accademia delle Belle Arti,44.49835834039262,11.352895255122663,College Arts Building
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Twinside,44.49911483299031,11.343452461234882,Gastropub
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Fragóla,44.496769,11.346358,Juice Bar
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Dal Biassanot,44.49856021380333,11.345224718561646,Italian Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Scout,44.49972,11.34523,Clothing Store
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Piazza VIII Agosto,44.50037152760662,11.344899329976508,Plaza
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Antica Stuzzicheria,44.50001603296969,11.350694464956856,Pub
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Zazie,44.498429,11.344001,Juice Bar
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Arena Del Sole,44.49944147921392,11.343986109491064,Theater
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Basilica di San Martino Maggiore,44.49719581324597,11.346340401987456,Church
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Marsalino,44.49738822845399,11.345019208916412,Wine Bar
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Trattoria Annamaria,44.49765612672851,11.349294947143663,Trattoria/Osteria
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Honky Tonk Bar,44.49706179106711,11.349201540163653,Bar
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Estravagario,44.50159262632417,11.3522149598582,Vegetarian / Vegan Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Caminetto D'oro,44.49907238051937,11.343445697711676,Italian Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Gelateria Peccati Di Gola,44.49928740452352,11.344168929723933,Dessert Shop
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Sale Grosso,44.49721,11.34782,Italian Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Ristò Pallotti,44.50025,11.34828,Diner
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,PizzArtist,44.496841147214056,11.347377263610408,Pizza Place
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Metropolitan Hotel,44.49851573856973,11.34310120463919,Hotel
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Prime,44.49693725287468,11.345127768873065,Gym / Fitness Center
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Pizza Altero,44.49824,11.34354,Pizza Place
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Trattoria Bolognese,44.501298778861056,11.343750446242272,Italian Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Trattoria Belfiore,44.497457652144206,11.344716784419937,Italian Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Impero Indipendenza,44.498893044373965,11.343765093013856,Café
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,BOtanique,44.499931326174696,11.354571891999498,Music Venue
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,MasterChips,44.49666283682937,11.34985470182117,Snack Place
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Forno Pallotti,44.5002,11.34914,Bakery
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Zia Margherita,44.497312,11.346123,Pizza Place
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Dal Sarto,44.49902413926443,11.344975924449917,Lounge
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Trattoria Mariposa,44.498357280685575,11.344799995422363,Italian Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Piazza XX Settembre,44.5038030294733,11.344676798202148,Plaza
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Trattoria da Tony,44.499132916293235,11.344367130282889,Trattoria/Osteria
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Il Santo Bevitore,44.500929051197154,11.343214439767593,Pub
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,SEMM Music Store,44.496828718561844,11.34614411642792,Record Shop
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Gessetto WineBar,44.496936,11.346013,Winery
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,ITIT Il Sandwich Cafè,44.49641507277712,11.350208371438116,Coffee Shop
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Rivoli Cafè,44.498499709778045,11.343326151978582,Cocktail Bar
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Zara,44.498676753210674,11.343273319243162,Clothing Store
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Teatrino degli Illusi,44.4984790368427,11.342843143176976,Performing Arts Venue
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Parco della Montagnola,44.50200487069356,11.345411632362346,Park
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Ristorante I Portici,44.50201481952493,11.344936337041213,Italian Restaurant
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,il Panino,44.50293456902029,11.34440082491037,Sandwich Place
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,La Feltrinelli,44.501592958734285,11.342778850476297,Bookstore
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Wonderland,44.50211284959001,11.34376235080305,Toy / Game Store
4ca2e5ded7c33704515f9c62,Terme San Petronio - Antalgik - Bodi,44.50061729671241,11.348374819506937,Ristorante Mangiassieme,44.49908940166057,11.34305153905652,Italian Restaurant
